1.722502 0.000000  -15.570107  -8.240362  -4.343801  -4.113269  -3.978874  -3.075959  -2.169261  -2.052880  -1.414918  -1.368060  -1.054372  -0.725581  -0.071919  1.627776  6.089738
1.728628 0.000000  -15.566706  -8.254838  -4.315148  -4.113079  -3.986493  -3.088258  -2.155519  -2.069424  -1.414156  -1.372604  -1.014617  -0.724166  -0.062313  1.576594  6.105618
1.734754 0.000000  -15.563713  -8.268226  -4.287746  -4.112834  -3.993595  -3.099741  -2.142485  -2.085614  -1.413421  -1.377094  -0.976276  -0.722860  -0.053334  1.527571  6.120587
1.740881 0.000000  -15.561046  -8.280498  -4.261732  -4.112535  -4.000126  -3.110435  -2.130213  -2.101342  -1.412768  -1.381475  -0.939514  -0.721663  -0.045007  1.480937  6.134606
1.747007 0.000000  -15.558706  -8.291709  -4.237270  -4.112235  -4.006112  -3.120285  -2.118757  -2.116390  -1.412142  -1.385693  -0.904575  -0.720547  -0.037333  1.436945  6.147629
1.753133 0.000000  -15.556665  -8.301804  -4.214521  -4.111909  -4.011555  -3.129265  -2.130649  -2.108172  -1.411598  -1.389693  -0.871732  -0.719568  -0.030340  1.395864  6.159610
1.759259 0.000000  -15.554924  -8.310838  -4.193623  -4.111555  -4.016425  -3.137374  -2.143928  -2.098512  -1.411081  -1.393448  -0.841255  -0.718670  -0.024055  1.357979  6.170500
1.765385 0.000000  -15.553427  -8.318784  -4.174766  -4.111256  -4.020725  -3.144558  -2.156091  -2.089832  -1.410645  -1.396904  -0.813446  -0.717881  -0.018449  1.323581  6.180252
1.771511 0.000000  -15.552175  -8.325695  -4.158059  -4.110929  -4.024480  -3.150843  -2.166975  -2.082186  -1.410265  -1.400006  -0.788548  -0.717200  -0.013578  1.292974  6.188824
1.777637 0.000000  -15.551114  -8.331491  -4.143664  -4.110657  -4.027663  -3.156177  -2.176445  -2.075601  -1.409938  -1.402700  -0.766860  -0.716629  -0.009442  1.266446  6.196165
1.783764 0.000000  -15.550298  -8.336253  -4.131691  -4.110439  -4.030248  -3.160558  -2.184390  -2.070186  -1.409666  -1.404986  -0.748711  -0.716166  -0.006068  1.244288  6.202236
1.789890 0.000000  -15.549672  -8.339954  -4.122249  -4.110222  -4.032289  -3.163986  -2.190676  -2.065886  -1.409448  -1.406809  -0.734262  -0.715785  -0.003401  1.226754  6.206998
1.796016 0.000000  -15.549209  -8.342593  -4.115446  -4.110086  -4.033731  -3.166435  -2.195247  -2.062812  -1.409312  -1.408115  -0.723785  -0.715513  -0.001497  1.214057  6.210426
1.802142 0.000000  -15.548964  -8.344172  -4.111337  -4.110004  -4.034602  -3.167932  -2.197996  -2.060961  -1.409231  -1.408931  -0.717445  -0.715377  -0.000381  1.206372  6.212489
1.808268 0.000000  -15.548883  -8.344716  -4.109977  -4.109977  -4.034874  -3.168422  -2.198921  -2.060335  -1.409176  -1.409176  -0.715323  -0.715323  0.000000  1.203798  6.213180
I found 4 paths: 0.628734  0.973456  1.318178  1.808268  Ef=-0.730565, Emax=-0.130574, Emin=-0.086335
Gap=1.203798

